,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Stock_Name
312,312,2020-12-28,133.990005,137.339996,133.509995,136.690002,135.068619,124486200,AAPL
313,313,2020-12-29,138.050003,138.789993,134.339996,134.869995,133.270157,121047300,AAPL
314,314,2020-12-30,135.580002,135.990005,133.399994,133.720001,132.133835,96452100,AAPL
315,315,2020-12-31,134.080002,134.740005,131.720001,132.690002,131.116043,99116600,AAPL
316,316,2021-01-04,133.520004,133.610001,126.760002,129.410004,127.874954,143301900,AAPL
317,317,2021-01-05,128.889999,131.740005,128.429993,131.009995,129.455948,97664900,AAPL
318,318,2021-01-06,127.720001,131.050003,126.379997,126.599998,125.098282,155088000,AAPL
319,319,2021-01-07,128.360001,131.630005,127.860001,130.919998,129.36702,109578200,AAPL
320,320,2021-01-08,132.429993,132.630005,130.229996,132.050003,130.483627,105158200,AAPL
321,321,2021-01-11,129.190002,130.169998,128.5,128.979996,127.450043,100384500,AAPL
322,322,2021-01-12,128.5,129.690002,126.860001,128.800003,127.272171,91951100,AAPL
323,323,2021-01-13,128.759995,131.449997,128.490005,130.889999,129.337387,88636800,AAPL
324,324,2021-01-14,130.800003,131.0,128.759995,128.910004,127.380882,90221800,AAPL
325,325,2021-01-15,128.779999,130.220001,127.0,127.139999,125.631882,111598500,AAPL
326,326,2021-01-19,127.779999,128.710007,126.940002,127.830002,126.31369,90757300,AAPL
327,327,2021-01-20,128.660004,132.490005,128.550003,132.029999,130.463882,104319500,AAPL
328,328,2021-01-21,133.800003,139.669998,133.589996,136.869995,135.246475,120150900,AAPL
329,329,2021-01-22,136.279999,139.850006,135.020004,139.070007,137.420349,114459400,AAPL
330,330,2021-01-25,143.070007,145.089996,136.539993,142.919998,141.224686,157611700,AAPL
331,331,2021-01-26,143.600006,144.300003,141.369995,143.160004,141.461838,98390600,AAPL
332,332,2021-01-27,143.429993,144.300003,140.410004,142.059998,140.374878,140843800,AAPL
333,333,2021-01-28,139.520004,141.990005,136.699997,137.089996,135.463837,142621100,AAPL
334,334,2021-01-29,135.830002,136.740005,130.210007,131.960007,130.394699,177523800,AAPL
335,335,2021-02-01,133.75,135.380005,130.929993,134.139999,132.548859,106239800,AAPL
336,336,2021-02-02,135.729996,136.309998,134.610001,134.990005,133.388779,83305400,AAPL
337,337,2021-02-03,135.759995,135.770004,133.610001,133.940002,132.351212,89880900,AAPL
338,338,2021-02-04,136.300003,137.399994,134.589996,137.389999,135.760284,84183100,AAPL
339,339,2021-02-05,137.350006,137.419998,135.860001,136.759995,135.339706,75693800,AAPL
340,340,2021-02-08,136.029999,136.960007,134.919998,136.910004,135.488144,71297200,AAPL
341,341,2021-02-09,136.619995,137.880005,135.850006,136.009995,134.597458,76774200,AAPL
342,342,2021-02-10,136.479996,136.990005,134.399994,135.389999,133.983948,73046600,AAPL
343,343,2021-02-11,135.899994,136.389999,133.770004,135.130005,133.726608,64280000,AAPL
344,344,2021-02-12,134.350006,135.529999,133.690002,135.369995,133.964127,60145100,AAPL
345,345,2021-02-16,135.490005,136.009995,132.789993,133.190002,131.806778,80576300,AAPL
346,346,2021-02-17,131.25,132.220001,129.470001,130.839996,129.48114,97918500,AAPL
347,347,2021-02-18,129.199997,130.0,127.410004,129.710007,128.3629,96856700,AAPL
348,348,2021-02-19,130.240005,130.710007,128.800003,129.869995,128.521255,87668800,AAPL
349,349,2021-02-22,128.009995,129.720001,125.599998,126.0,124.691437,103916400,AAPL
350,350,2021-02-23,123.760002,126.709999,118.389999,125.860001,124.55291,158273000,AAPL
351,351,2021-02-24,124.940002,125.559998,122.230003,125.349998,124.048195,111039900,AAPL
352,352,2021-02-25,124.68,126.459999,120.540001,120.989998,119.733482,148199500,AAPL
353,353,2021-02-26,122.589996,124.849998,121.199997,121.260002,120.000671,164560400,AAPL
354,354,2021-03-01,123.75,127.93,122.790001,127.790001,126.462852,116307900,AAPL
355,355,2021-03-02,128.410004,128.720001,125.010002,125.120003,123.820587,102260900,AAPL
356,356,2021-03-03,124.809998,125.709999,121.839996,122.059998,120.792366,112966300,AAPL
357,357,2021-03-04,121.75,123.599998,118.620003,120.129997,118.882408,178155000,AAPL
358,358,2021-03-05,120.980003,121.940002,117.57,121.419998,120.159012,153766600,AAPL
359,359,2021-03-08,120.93,121.0,116.209999,116.360001,115.151558,154376600,AAPL
360,360,2021-03-09,119.029999,122.059998,118.790001,121.089996,119.832443,129525800,AAPL
361,361,2021-03-10,121.690002,122.169998,119.449997,119.980003,118.733971,111943300,AAPL
362,362,2021-03-11,122.540001,123.209999,121.260002,121.959999,120.693398,103026500,AAPL
363,363,2021-03-12,120.400002,121.169998,119.160004,121.029999,119.773064,88105100,AAPL
364,364,2021-03-15,121.410004,124.0,120.419998,123.989998,122.702309,92403800,AAPL
365,365,2021-03-16,125.699997,127.220001,124.720001,125.57,124.265915,115227900,AAPL
366,366,2021-03-17,124.050003,125.860001,122.339996,124.760002,123.464325,111932600,AAPL
367,367,2021-03-18,122.879997,123.18,120.32,120.529999,119.278252,121229700,AAPL
368,368,2021-03-19,119.900002,121.43,119.68,119.989998,118.743851,185549500,AAPL
369,369,2021-03-22,120.330002,123.870003,120.260002,123.389999,122.108551,111912300,AAPL
370,370,2021-03-23,123.330002,124.239998,122.139999,122.540001,121.26738,95467100,AAPL
371,371,2021-03-24,122.82,122.900002,120.07,120.089996,118.842819,88530500,AAPL
372,372,2021-03-25,119.540001,121.660004,119.0,120.589996,119.337624,98844700,AAPL
373,373,2021-03-26,120.349998,121.480003,118.919998,121.209999,119.951187,94071200,AAPL
374,374,2021-03-29,121.650002,122.580002,120.730003,121.389999,120.129311,80819200,AAPL
375,375,2021-03-30,120.110001,120.400002,118.860001,119.900002,118.654793,85671900,AAPL
376,376,2021-03-31,121.650002,123.519997,121.150002,122.150002,120.881424,118323800,AAPL
377,377,2021-04-01,123.660004,124.18,122.489998,123.0,121.722595,75089100,AAPL
378,378,2021-04-05,123.870003,126.160004,123.07,125.900002,124.592484,88651200,AAPL
379,379,2021-04-06,126.5,127.129997,125.650002,126.209999,124.899254,80171300,AAPL
380,380,2021-04-07,125.830002,127.919998,125.139999,127.900002,126.571716,83466700,AAPL
381,381,2021-04-08,128.949997,130.389999,128.520004,130.360001,129.006165,88844600,AAPL
382,382,2021-04-09,129.800003,133.039993,129.470001,133.0,131.618744,106686700,AAPL
383,383,2021-04-12,132.520004,132.850006,130.630005,131.240005,129.877014,91420000,AAPL
384,384,2021-04-13,132.440002,134.660004,131.929993,134.429993,133.03389,91266500,AAPL
385,385,2021-04-14,134.940002,135.0,131.660004,132.029999,130.658813,87222800,AAPL
386,386,2021-04-15,133.820007,135.0,133.639999,134.5,133.103149,89347100,AAPL
387,387,2021-04-16,134.300003,134.669998,133.279999,134.160004,132.766724,84922400,AAPL
388,388,2021-04-19,133.509995,135.470001,133.339996,134.839996,133.439651,94264200,AAPL
389,389,2021-04-20,135.020004,135.529999,131.809998,133.110001,131.727615,94812300,AAPL
390,390,2021-04-21,132.360001,133.75,131.300003,133.5,132.113541,68847100,AAPL
391,391,2021-04-22,133.039993,134.149994,131.410004,131.940002,130.569763,84566500,AAPL
392,392,2021-04-23,132.160004,135.119995,132.160004,134.320007,132.925034,78657500,AAPL
393,393,2021-04-26,134.830002,135.059998,133.559998,134.720001,133.320877,66905100,AAPL
394,394,2021-04-27,135.009995,135.410004,134.110001,134.389999,132.994308,66015800,AAPL
395,395,2021-04-28,134.309998,135.020004,133.080002,133.580002,132.192719,107760100,AAPL
396,396,2021-04-29,136.470001,137.070007,132.449997,133.479996,132.09375,151101000,AAPL
397,397,2021-04-30,131.779999,133.559998,131.070007,131.460007,130.094757,109839500,AAPL
398,398,2021-05-03,132.039993,134.070007,131.830002,132.539993,131.163513,75135100,AAPL
399,399,2021-05-04,131.190002,131.490005,126.699997,127.849998,126.522224,137564700,AAPL
400,400,2021-05-05,129.199997,130.449997,127.970001,128.100006,126.769638,84000900,AAPL
401,401,2021-05-06,127.889999,129.75,127.129997,129.740005,128.392624,78128300,AAPL
402,402,2021-05-07,130.850006,131.259995,129.479996,130.210007,129.076599,78973300,AAPL
403,403,2021-05-10,129.410004,129.539993,126.809998,126.849998,125.745834,88071200,AAPL
404,404,2021-05-11,123.5,126.269997,122.769997,125.910004,124.814026,126142800,AAPL
405,405,2021-05-12,123.400002,124.639999,122.25,122.769997,121.701355,112172300,AAPL
406,406,2021-05-13,124.580002,126.150002,124.260002,124.970001,123.882202,105861300,AAPL
407,407,2021-05-14,126.25,127.889999,125.849998,127.449997,126.340622,81918000,AAPL
408,408,2021-05-17,126.82,126.93,125.169998,126.269997,125.170883,74244600,AAPL
409,409,2021-05-18,126.559998,126.989998,124.779999,124.849998,123.763252,63342900,AAPL
410,410,2021-05-19,123.160004,124.919998,122.860001,124.690002,123.604652,92612000,AAPL
411,411,2021-05-20,125.230003,127.720001,125.099998,127.309998,126.201836,76857100,AAPL
412,412,2021-05-21,127.82,128.0,125.209999,125.43,124.338203,79295400,AAPL
413,413,2021-05-24,126.010002,127.940002,125.940002,127.099998,125.99366,63092900,AAPL
414,414,2021-05-25,127.82,128.320007,126.32,126.900002,125.79541,72009500,AAPL
415,415,2021-05-26,126.959999,127.389999,126.419998,126.849998,125.745834,56575900,AAPL
416,416,2021-05-27,126.440002,127.639999,125.080002,125.279999,124.189499,94625600,AAPL
417,417,2021-05-28,125.57,125.800003,124.550003,124.610001,123.525345,71311100,AAPL
418,418,2021-06-01,125.080002,125.349998,123.940002,124.279999,123.198212,67637100,AAPL
419,419,2021-06-02,124.279999,125.239998,124.050003,125.059998,123.971413,59278900,AAPL
420,420,2021-06-03,124.68,124.849998,123.129997,123.540001,122.464653,76229200,AAPL
421,421,2021-06-04,124.07,126.160004,123.849998,125.889999,124.794205,75169300,AAPL
422,422,2021-06-07,126.169998,126.32,124.830002,125.900002,124.804115,71057600,AAPL
423,423,2021-06-08,126.599998,128.460007,126.209999,126.739998,125.636795,74403800,AAPL
424,424,2021-06-09,127.209999,127.75,126.519997,127.129997,126.023407,56877900,AAPL
425,425,2021-06-10,127.019997,128.190002,125.940002,126.110001,125.012291,71186400,AAPL
426,426,2021-06-11,126.529999,127.440002,126.099998,127.349998,126.241486,53522400,AAPL
427,427,2021-06-14,127.82,130.539993,127.07,130.479996,129.344238,96906500,AAPL
428,428,2021-06-15,129.940002,130.600006,129.389999,129.639999,128.511566,62746300,AAPL
429,429,2021-06-16,130.369995,130.889999,128.460007,130.149994,129.01712,91815000,AAPL
430,430,2021-06-17,129.800003,132.550003,129.649994,131.789993,130.642838,96721700,AAPL
431,431,2021-06-18,130.710007,131.509995,130.240005,130.460007,129.324417,108953300,AAPL
432,432,2021-06-21,130.300003,132.410004,129.210007,132.300003,131.148392,79663300,AAPL
433,433,2021-06-22,132.130005,134.080002,131.619995,133.979996,132.813782,74783600,AAPL
434,434,2021-06-23,133.770004,134.320007,133.229996,133.699997,132.536224,60214200,AAPL
435,435,2021-06-24,134.449997,134.639999,132.929993,133.410004,132.248749,68711000,AAPL
436,436,2021-06-25,133.460007,133.889999,132.809998,133.110001,131.951355,70783700,AAPL
437,437,2021-06-28,133.410004,135.25,133.350006,134.779999,133.606812,62111300,AAPL
438,438,2021-06-29,134.800003,136.490005,134.350006,136.330002,135.143341,64556100,AAPL
439,439,2021-06-30,136.169998,137.410004,135.869995,136.960007,135.767838,63261400,AAPL
440,440,2021-07-01,136.600006,137.330002,135.759995,137.270004,136.07515,52485800,AAPL
441,441,2021-07-02,137.899994,140.0,137.75,139.960007,138.741745,78852600,AAPL
442,442,2021-07-06,140.070007,143.149994,140.070007,142.020004,140.783798,108181800,AAPL
443,443,2021-07-07,143.539993,144.889999,142.660004,144.570007,143.3116,104911600,AAPL
444,444,2021-07-08,141.580002,144.059998,140.669998,143.240005,141.993179,105575500,AAPL
445,445,2021-07-09,142.75,145.649994,142.649994,145.110001,143.846924,99890800,AAPL
446,446,2021-07-12,146.210007,146.320007,144.0,144.5,143.242218,76299700,AAPL
447,447,2021-07-13,144.029999,147.460007,143.630005,145.639999,144.372299,100827100,AAPL
448,448,2021-07-14,148.100006,149.570007,147.679993,149.149994,147.851715,127050800,AAPL
449,449,2021-07-15,149.240005,150.0,147.089996,148.479996,147.187561,106820300,AAPL
450,450,2021-07-16,148.460007,149.759995,145.880005,146.389999,145.115753,93251400,AAPL
451,451,2021-07-19,143.75,144.070007,141.669998,142.449997,141.210037,121434600,AAPL
452,452,2021-07-20,143.460007,147.100006,142.960007,146.149994,144.877838,96350000,AAPL
453,453,2021-07-21,145.529999,146.130005,144.630005,145.399994,144.134369,74993500,AAPL
454,454,2021-07-22,145.940002,148.199997,145.809998,146.800003,145.522186,77338200,AAPL
455,455,2021-07-23,147.550003,148.720001,146.919998,148.559998,147.266876,71447400,AAPL
456,456,2021-07-26,148.270004,149.830002,147.699997,148.990005,147.693146,72434100,AAPL
457,457,2021-07-27,149.119995,149.210007,145.550003,146.770004,145.492447,104818600,AAPL
458,458,2021-07-28,144.809998,146.970001,142.539993,144.979996,143.718033,118931200,AAPL
459,459,2021-07-29,144.690002,146.550003,144.580002,145.639999,144.372299,56699500,AAPL
460,460,2021-07-30,144.380005,146.330002,144.110001,145.860001,144.590363,70440600,AAPL
461,461,2021-08-02,146.360001,146.949997,145.25,145.520004,144.253326,62880000,AAPL
462,462,2021-08-03,145.809998,148.039993,145.179993,147.360001,146.077301,64786600,AAPL
463,463,2021-08-04,147.270004,147.789993,146.279999,146.949997,145.670883,56368300,AAPL
464,464,2021-08-05,146.979996,147.839996,146.169998,147.059998,145.779938,46397700,AAPL
465,465,2021-08-06,146.350006,147.110001,145.630005,146.139999,145.084976,54126800,AAPL
466,466,2021-08-09,146.199997,146.699997,145.520004,146.089996,145.035324,48908700,AAPL
467,467,2021-08-10,146.440002,147.710007,145.300003,145.600006,144.548889,69023100,AAPL
468,468,2021-08-11,146.050003,146.720001,145.529999,145.860001,144.806992,48493500,AAPL
469,469,2021-08-12,146.190002,149.050003,145.839996,148.889999,147.815125,72282600,AAPL
470,470,2021-08-13,148.970001,149.440002,148.270004,149.100006,148.023636,59375000,AAPL
471,471,2021-08-16,148.539993,151.190002,146.470001,151.119995,150.029037,103296000,AAPL
472,472,2021-08-17,150.229996,151.679993,149.089996,150.190002,149.105759,92229700,AAPL
473,473,2021-08-18,149.800003,150.720001,146.149994,146.360001,145.303391,86326000,AAPL
474,474,2021-08-19,145.029999,148.0,144.5,146.699997,145.640945,86960300,AAPL
475,475,2021-08-20,147.440002,148.5,146.779999,148.190002,147.120193,60549600,AAPL
476,476,2021-08-23,148.309998,150.190002,147.889999,149.710007,148.629227,60131800,AAPL
477,477,2021-08-24,149.449997,150.860001,149.149994,149.619995,148.539856,48606400,AAPL
478,478,2021-08-25,149.809998,150.320007,147.800003,148.360001,147.28894,58991300,AAPL
479,479,2021-08-26,148.350006,149.119995,147.509995,147.539993,146.474884,48597200,AAPL
480,480,2021-08-27,147.479996,148.75,146.830002,148.600006,147.527237,55802400,AAPL
481,481,2021-08-30,149.0,153.490005,148.610001,153.119995,152.014603,90956700,AAPL
482,482,2021-08-31,152.660004,152.800003,151.289993,151.830002,150.733917,86453100,AAPL
483,483,2021-09-01,152.830002,154.979996,152.339996,152.509995,151.408997,80313700,AAPL
484,484,2021-09-02,153.869995,154.720001,152.399994,153.649994,152.540756,71115500,AAPL
485,485,2021-09-03,153.759995,154.630005,153.089996,154.300003,153.186066,57808700,AAPL
486,486,2021-09-07,154.970001,157.259995,154.389999,156.690002,155.558823,82278300,AAPL
487,487,2021-09-08,156.979996,157.039993,153.979996,155.110001,153.990234,74420200,AAPL
488,488,2021-09-09,155.490005,156.110001,153.949997,154.070007,152.957748,57305700,AAPL
489,489,2021-09-10,155.0,155.479996,148.699997,148.970001,147.894562,140893200,AAPL
490,490,2021-09-13,150.630005,151.419998,148.75,149.550003,148.470367,102404300,AAPL
491,491,2021-09-14,150.350006,151.070007,146.910004,148.119995,147.050659,109296300,AAPL
492,492,2021-09-15,148.559998,149.440002,146.369995,149.029999,147.954117,83281300,AAPL
493,493,2021-09-16,148.440002,148.970001,147.220001,148.789993,147.715851,68034100,AAPL
494,494,2021-09-17,148.820007,148.820007,145.759995,146.059998,145.005569,129868800,AAPL
495,495,2021-09-20,143.800003,144.839996,141.270004,142.940002,141.908081,123478900,AAPL
496,496,2021-09-21,143.929993,144.600006,142.779999,143.429993,142.394547,75834000,AAPL
497,497,2021-09-22,144.449997,146.429993,143.699997,145.850006,144.797073,76404300,AAPL
498,498,2021-09-23,146.649994,147.080002,145.639999,146.830002,145.77002,64838200,AAPL
499,499,2021-09-24,145.660004,147.470001,145.559998,146.919998,145.859344,53477900,AAPL
500,500,2021-09-27,145.470001,145.960007,143.820007,145.369995,144.320526,74150700,AAPL
501,501,2021-09-28,143.25,144.75,141.690002,141.910004,140.885529,108972300,AAPL
502,502,2021-09-29,142.470001,144.449997,142.029999,142.830002,141.798874,74602000,AAPL
503,503,2021-09-30,143.660004,144.380005,141.279999,141.5,140.4785,89056700,AAPL
504,504,2021-10-01,141.899994,142.919998,139.110001,142.649994,141.620178,94639600,AAPL
505,505,2021-10-04,141.759995,142.210007,138.270004,139.139999,138.135513,98322000,AAPL
506,506,2021-10-05,139.490005,142.240005,139.360001,141.110001,140.091293,80861100,AAPL
507,507,2021-10-06,139.470001,142.149994,138.369995,142.0,140.974869,83221100,AAPL
508,508,2021-10-07,143.059998,144.220001,142.720001,143.289993,142.255569,61732700,AAPL
509,509,2021-10-08,144.029999,144.179993,142.559998,142.899994,141.868362,58773200,AAPL
510,510,2021-10-11,142.270004,144.809998,141.809998,142.809998,141.779022,64452200,AAPL
511,511,2021-10-12,143.229996,143.25,141.039993,141.509995,140.488419,73035900,AAPL
512,512,2021-10-13,141.240005,141.399994,139.199997,140.910004,139.892746,78762700,AAPL
513,513,2021-10-14,142.110001,143.880005,141.509995,143.759995,142.722168,69907100,AAPL
514,514,2021-10-15,143.770004,144.899994,143.509995,144.839996,143.794357,67940300,AAPL
515,515,2021-10-18,143.449997,146.839996,143.160004,146.550003,145.492035,85589200,AAPL
516,516,2021-10-19,147.009995,149.169998,146.550003,148.759995,147.68605,76378900,AAPL
517,517,2021-10-20,148.699997,149.75,148.119995,149.259995,148.182449,58418800,AAPL
518,518,2021-10-21,148.809998,149.639999,147.869995,149.479996,148.400864,61421000,AAPL
519,519,2021-10-22,149.690002,150.179993,148.639999,148.690002,147.616592,58883400,AAPL
520,520,2021-10-25,148.679993,149.369995,147.619995,148.639999,147.566925,50720600,AAPL
521,521,2021-10-26,149.330002,150.839996,149.009995,149.320007,148.242035,60893400,AAPL
522,522,2021-10-27,149.360001,149.729996,148.490005,148.850006,147.775436,56094900,AAPL
523,523,2021-10-28,149.820007,153.169998,149.720001,152.570007,151.468567,100077900,AAPL
524,524,2021-10-29,147.220001,149.940002,146.410004,149.800003,148.718567,124953200,AAPL
525,525,2021-11-01,148.990005,149.699997,147.800003,148.960007,147.884628,74588300,AAPL
526,526,2021-11-02,148.660004,151.570007,148.649994,150.020004,148.936966,69122000,AAPL
527,527,2021-11-03,150.389999,151.970001,149.820007,151.490005,150.396378,54511500,AAPL
528,528,2021-11-04,151.580002,152.429993,150.639999,150.960007,149.870193,60394600,AAPL
529,529,2021-11-05,151.889999,152.199997,150.059998,151.279999,150.407059,65463900,AAPL
530,530,2021-11-08,151.410004,151.570007,150.160004,150.440002,149.571915,55020900,AAPL
531,531,2021-11-09,150.199997,151.429993,150.059998,150.809998,149.939774,56787900,AAPL
532,532,2021-11-10,150.020004,150.130005,147.850006,147.919998,147.066467,65187100,AAPL
533,533,2021-11-11,148.960007,149.429993,147.679993,147.869995,147.016739,41000000,AAPL
534,534,2021-11-12,148.429993,150.399994,147.479996,149.990005,149.124527,63804000,AAPL
535,535,2021-11-15,150.369995,151.880005,149.429993,150.0,149.13446,59222800,AAPL
536,536,2021-11-16,149.940002,151.490005,149.339996,151.0,150.128693,59256200,AAPL
537,537,2021-11-17,151.0,155.0,150.990005,153.490005,152.604324,88807000,AAPL
538,538,2021-11-18,153.710007,158.669998,153.050003,157.869995,156.95903,137827700,AAPL
539,539,2021-11-19,157.649994,161.020004,156.529999,160.550003,159.623566,117305600,AAPL
540,540,2021-11-22,161.679993,165.699997,161.0,161.020004,160.090866,117467900,AAPL
541,541,2021-11-23,161.119995,161.800003,159.059998,161.410004,160.478638,96041900,AAPL
542,542,2021-11-24,160.75,162.139999,159.639999,161.940002,161.005569,69463600,AAPL
543,543,2021-11-26,159.570007,160.449997,156.360001,156.809998,155.905167,76959800,AAPL
544,544,2021-11-29,159.369995,161.190002,158.789993,160.240005,159.315369,88748200,AAPL
545,545,2021-11-30,159.990005,165.520004,159.919998,165.300003,164.346176,174048100,AAPL
546,546,2021-12-01,167.479996,170.300003,164.529999,164.770004,163.819229,152052500,AAPL
547,547,2021-12-02,158.740005,164.199997,157.800003,163.759995,162.815063,136739200,AAPL
548,548,2021-12-03,164.020004,164.960007,159.720001,161.839996,160.906128,118023100,AAPL
549,549,2021-12-06,164.289993,167.880005,164.279999,165.320007,164.366074,107497000,AAPL
550,550,2021-12-07,169.080002,171.580002,168.339996,171.179993,170.19223,120405400,AAPL
551,551,2021-12-08,172.130005,175.960007,170.699997,175.080002,174.069733,116998900,AAPL
552,552,2021-12-09,174.910004,176.75,173.919998,174.559998,173.552734,108923700,AAPL
553,553,2021-12-10,175.210007,179.630005,174.690002,179.449997,178.414536,115402700,AAPL
554,554,2021-12-13,181.119995,182.130005,175.529999,175.740005,174.725937,153237000,AAPL
555,555,2021-12-14,175.25,177.740005,172.210007,174.330002,173.324066,139380400,AAPL
556,556,2021-12-15,175.110001,179.5,172.309998,179.300003,178.265396,131063300,AAPL
557,557,2021-12-16,179.279999,181.139999,170.75,172.259995,171.265991,150185800,AAPL
558,558,2021-12-17,169.929993,173.470001,169.690002,171.139999,170.152466,195432700,AAPL
559,559,2021-12-20,168.279999,170.580002,167.460007,169.75,168.770493,107499100,AAPL
560,560,2021-12-21,171.559998,173.199997,169.119995,172.990005,171.991791,91185900,AAPL
561,561,2021-12-22,173.039993,175.860001,172.149994,175.639999,174.626495,92135300,AAPL
562,562,2021-12-23,175.850006,176.850006,175.270004,176.279999,175.262802,68356600,AAPL
563,563,2021-12-27,177.089996,180.419998,177.070007,180.330002,179.289459,74919600,AAPL
564,564,2021-12-28,180.160004,181.330002,178.529999,179.289993,178.255447,79144300,AAPL
565,565,2021-12-29,179.330002,180.630005,178.139999,179.380005,178.344925,62348900,AAPL
566,566,2021-12-30,179.470001,180.570007,178.089996,178.199997,177.171738,59773000,AAPL
567,567,2021-12-31,178.089996,179.229996,177.259995,177.570007,176.54538,64062300,AAPL
568,568,2022-01-03,177.830002,182.880005,177.710007,182.009995,180.959732,104487900,AAPL
569,569,2022-01-04,182.630005,182.940002,179.119995,179.699997,178.663086,99310400,AAPL
570,570,2022-01-05,179.610001,180.169998,174.639999,174.919998,173.91066,94537600,AAPL
571,571,2022-01-06,172.699997,175.300003,171.639999,172.0,171.007507,96904000,AAPL
572,572,2022-01-07,172.889999,174.139999,171.029999,172.169998,171.176544,86709100,AAPL
573,573,2022-01-10,169.080002,172.5,168.169998,172.190002,171.196411,106765600,AAPL
574,574,2022-01-11,172.320007,175.179993,170.820007,175.080002,174.069733,76138300,AAPL
575,575,2022-01-12,176.119995,177.179993,174.820007,175.529999,174.517136,74805200,AAPL
576,576,2022-01-13,175.779999,176.619995,171.789993,172.190002,171.196411,84505800,AAPL
577,577,2022-01-14,171.339996,173.779999,171.089996,173.070007,172.07135,80440800,AAPL
578,578,2022-01-18,171.509995,172.539993,169.410004,169.800003,168.820206,90956700,AAPL
579,579,2022-01-19,170.0,171.080002,165.940002,166.229996,165.270798,94815000,AAPL
580,580,2022-01-20,166.979996,169.679993,164.179993,164.509995,163.56073,91420500,AAPL
581,581,2022-01-21,164.419998,166.330002,162.300003,162.410004,161.472839,122848900,AAPL
582,582,2022-01-24,160.020004,162.300003,154.699997,161.619995,160.687393,162294600,AAPL
583,583,2022-01-25,158.979996,162.759995,157.020004,159.779999,158.858017,115798400,AAPL
584,584,2022-01-26,163.5,164.389999,157.820007,159.690002,158.768539,108275300,AAPL
585,585,2022-01-27,162.449997,163.839996,158.279999,159.220001,158.301254,121954600,AAPL
586,586,2022-01-28,165.710007,170.350006,162.800003,170.330002,169.347137,179935700,AAPL
587,587,2022-01-31,170.160004,175.0,169.509995,174.779999,173.771454,115541600,AAPL
588,588,2022-02-01,174.009995,174.839996,172.309998,174.610001,173.602463,86213900,AAPL
589,589,2022-02-02,174.75,175.880005,173.330002,175.839996,174.825348,84914300,AAPL
590,590,2022-02-03,174.479996,176.240005,172.119995,172.899994,171.902313,89418100,AAPL
591,591,2022-02-04,171.679993,174.100006,170.679993,172.389999,171.613632,82465400,AAPL
592,592,2022-02-07,172.860001,173.949997,170.949997,171.660004,170.886917,77251200,AAPL
593,593,2022-02-08,171.729996,175.350006,171.429993,174.830002,174.042633,74829200,AAPL
594,594,2022-02-09,176.050003,176.649994,174.899994,176.279999,175.486115,71285000,AAPL
595,595,2022-02-10,174.139999,175.479996,171.550003,172.119995,171.344833,90865900,AAPL
596,596,2022-02-11,172.330002,173.080002,168.039993,168.639999,167.880524,98670700,AAPL
597,597,2022-02-14,167.369995,169.580002,166.559998,168.880005,168.119431,86185500,AAPL
598,598,2022-02-15,170.970001,172.949997,170.25,172.789993,172.011826,62527400,AAPL
599,599,2022-02-16,171.850006,173.339996,170.050003,172.550003,171.772919,61177400,AAPL
600,600,2022-02-17,171.029999,171.910004,168.470001,168.880005,168.119431,69589300,AAPL
601,601,2022-02-18,169.820007,170.539993,166.190002,167.300003,166.546555,82772700,AAPL
602,602,2022-02-22,164.979996,166.690002,162.149994,164.320007,163.579971,91162800,AAPL
603,603,2022-02-23,165.539993,166.149994,159.75,160.070007,159.349121,90009200,AAPL
604,604,2022-02-24,152.580002,162.850006,152.0,162.740005,162.007095,141147500,AAPL
605,605,2022-02-25,163.839996,165.119995,160.869995,164.850006,164.10759,91974200,AAPL
606,606,2022-02-28,163.059998,165.419998,162.429993,165.119995,164.376373,95056600,AAPL
607,607,2022-03-01,164.699997,166.600006,161.970001,163.199997,162.465027,83474400,AAPL
608,608,2022-03-02,164.389999,167.360001,162.949997,166.559998,165.809891,79724800,AAPL
609,609,2022-03-03,168.470001,168.910004,165.550003,166.229996,165.481369,76678400,AAPL
610,610,2022-03-04,164.490005,165.550003,162.100006,163.169998,162.43515,83737200,AAPL
611,611,2022-03-07,163.360001,165.020004,159.039993,159.300003,158.582596,96418800,AAPL
612,612,2022-03-08,158.820007,162.880005,155.800003,157.440002,156.730957,131148300,AAPL
613,613,2022-03-09,161.479996,163.410004,159.410004,162.949997,162.216156,91454900,AAPL
614,614,2022-03-10,160.199997,160.389999,155.979996,158.520004,157.806107,105342000,AAPL
615,615,2022-03-11,158.929993,159.279999,154.5,154.729996,154.033157,96970100,AAPL
616,616,2022-03-14,151.449997,154.119995,150.100006,150.619995,149.941666,108732100,AAPL
617,617,2022-03-15,150.899994,155.570007,150.380005,155.089996,154.391525,92964300,AAPL
618,618,2022-03-16,157.050003,160.0,154.460007,159.589996,158.871277,102300200,AAPL
619,619,2022-03-17,158.610001,161.0,157.630005,160.619995,159.896637,75615400,AAPL
620,620,2022-03-18,160.509995,164.479996,159.759995,163.979996,163.241501,123511700,AAPL
621,621,2022-03-21,163.509995,166.350006,163.009995,165.380005,164.635208,95811400,AAPL
622,622,2022-03-22,165.509995,169.419998,164.910004,168.820007,168.059708,81532000,AAPL
623,623,2022-03-23,167.990005,172.639999,167.649994,170.210007,169.443466,98062700,AAPL
